Date,BCI,BND,HODL,SGOL,SPLG,SPTI,VEA,VGIT,VTI,VWO
2024-10-30,19.58621597290039,71.46143341064453,20.3075008392334,26.6200008392334,67.75982666015625,27.677488327026367,49.486297607421875,57.54001998901367,284.4511413574219,45.52349853515625
2024-10-31,19.508838653564453,71.45165252685547,19.790000915527344,26.209999084472656,66.4385986328125,27.657930374145508,49.13324737548828,57.51066589355469,279.1469421386719,45.42595291137695
2024-11-01,19.40727996826172,71.17495727539062,19.5674991607666,26.110000610351562,66.71675872802734,27.5598201751709,49.24112319946289,57.3203239440918,280.3388977050781,45.43571472167969
2024-11-04,19.615232467651367,71.45950317382812,19.022499084472656,26.1299991607666,66.57767486572266,27.667741775512695,49.30977249145508,57.506744384765625,279.8323059082031,45.582027435302734
2024-11-05,19.644248962402344,71.6361083984375,19.622499465942383,26.190000534057617,67.37239837646484,27.648120880126953,49.82954788208008,57.49693298339844,283.3883056640625,46.24531936645508
2024-11-06,19.460477828979492,71.04740905761719,21.59000015258789,25.40999984741211,69.0512466430664,27.481327056884766,49.19208908081055,57.15352249145508,291.3148498535156,45.806373596191406
2024-11-07,19.71195411682129,71.57723236083984,21.690000534057617,25.81999969482422,69.59761047363281,27.638307571411133,49.93741989135742,57.47731018066406,293.3511047363281,46.80131912231445
2024-11-08,19.47014808654785,71.71460723876953,21.707500457763672,25.639999389648438,69.90557861328125,27.648120880126953,49.28035354614258,57.487125396728516,294.72186279296875,45.64055252075195
2024-11-11,19.32506561279297,71.57723236083984,24.642499923706055,25.040000915527344,69.95523834228516,27.57944107055664,49.26073455810547,57.35956954956055,295.5462951660156,45.3771858215332
2024-11-12,19.218673706054688,71.1455307006836,25.357500076293945,24.829999923706055,69.75656127929688,27.481327056884766,48.45656204223633,57.1338996887207,294.3841552734375,44.606590270996094
2024-11-13,19.1606388092041,71.1160888671875,25.375,24.579999923706055,69.78636169433594,27.51076316833496,48.18196487426758,57.17314529418945,294.2450866699219,44.37248992919922
2024-11-14,19.034900665283203,71.0964584350586,24.75,24.510000228881836,69.32939910888672,27.47151756286621,48.221187591552734,57.11427688598633,292.06976318359375,44.099365234375
2024-11-15,19.073589324951172,71.1160888671875,25.892499923706055,24.459999084472656,68.43534088134766,27.500951766967773,48.083892822265625,57.192771911621094,288.36474609375,44.01157760620117
2024-11-18,19.402442932128906,71.18477630615234,25.9424991607666,24.93000030517578,68.72342681884766,27.54019546508789,48.407527923583984,57.27125930786133,289.5368347167969,44.382240295410156
2024-11-19,19.460477828979492,71.31232452392578,26.217500686645508,25.139999389648438,68.9817123413086,27.57944107055664,48.34868240356445,57.339942932128906,290.86785888671875,44.450523376464844
2024-11-20,19.566871643066406,71.23382568359375,26.639999389648438,25.290000915527344,69.01150512695312,27.5598201751709,48.21138381958008,57.28107833862305,291.0367431640625,44.44076919555664
2024-11-21,19.644248962402344,71.19457244873047,27.77750015258789,25.510000228881836,69.36913299560547,27.530385971069336,48.329071044921875,57.2418327331543,293.0729675292969,44.284698486328125
2024-11-22,19.67326545715332,71.22401428222656,28.094999313354492,25.84000015258789,69.58768463134766,27.530385971069336,48.544822692871094,57.25164031982422,294.5232238769531,44.29445266723633
2024-11-25,19.53785514831543,71.88140869140625,26.825000762939453,25.06999969482422,69.82610321044922,27.736419677734375,48.78019714355469,57.64411163330078,295.9634704589844,44.313961029052734
2024-11-26,19.566871643066406,71.75384521484375,25.72249984741211,25.1299991607666,70.2035903930664,27.706985473632812,48.48598098754883,57.58523941040039,297.0461730957031,44.079856872558594
2024-11-27,19.4121150970459,71.9500961303711,27.34000015258789,25.170000076293945,69.97511291503906,27.775665283203125,48.740962982177734,57.74222946166992,296.201904296875,44.24568176269531
2024-11-29,19.518510818481445,72.21501159667969,27.44499969482422,25.399999618530273,70.4221420288086,27.863967895507812,49.32938766479492,57.91883850097656,297.8507385253906,44.450523376464844
2024-12-02,19.286378860473633,72.25732421875,27.079999923706055,25.170000076293945,70.54135131835938,27.852157592773438,49.378421783447266,57.901126861572266,298.41693115234375,44.674869537353516
2024-12-03,19.383100509643555,72.09001159667969,27.087499618530273,25.229999542236328,70.57115173339844,27.802947998046875,49.58436965942383,57.8223876953125,298.41693115234375,44.860206604003906
2024-12-04,19.36375617980957,72.3360595703125,28.017499923706055,25.309999465942383,71.01818084716797,27.881683349609375,49.59417724609375,57.979862213134766,300.4234313964844,44.92848587036133
2024-12-05,19.383100509643555,72.34590911865234,28.002500534057617,25.1200008392334,70.89897918701172,27.871841430664062,49.819740295410156,57.97002410888672,299.5890197753906,45.22111511230469
2024-12-06,19.373428344726562,72.54273223876953,28.725000381469727,25.1299991607666,71.04798126220703,27.95057487487793,49.75109100341797,58.10780715942383,300.4234313964844,45.240623474121094
